Feature ID	Taxon
Pseu-5aac127	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pseudocitrobacter;g__Pseudocitrobacter
Cloa-89ad88b	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cloacibacterium;s__Cloacibacterium_normanense
Acet-0030ef9	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetanaerobacterium;g__Acetanaerobacterium
Chri-0e74fa5	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;g__Christensenellaceae_R-7_group
Anae-9d800de	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;g__Anaerotruncus
Chri-4157443	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;g__Christensenellaceae_R-7_group
Sten-64946d1	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;g__Stenotrophomonas
Howa-5e1b74f	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Howardella;s__Howardella_ureilytica
Jonq-83395d9	k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Jonquetella;g__Jonquetella
Porp-df3efa6	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;g__Porphyromonas
Rumi-7740137	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-010;g__Ruminococcaceae_UCG-010
Bact-98ac413	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Deha-54f1f50	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Dehalobacterium;g__Dehalobacterium
Lach-dc41843	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Faec-1d90f65	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;g__Faecalitalea
Bact-7f28be1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Solo-aee17bf	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;g__Solobacterium
Copr-c377494	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus_1;g__Coprococcus_1
Faec-17cb483	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;g__Faecalitalea
Chri-3ee1e59	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;g__Christensenellaceae_R-7_group
Akke-81b5177	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;g__Akkermansia
Bact-581be40	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Cand-aea1ed8	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Candidatus_Soleaferrea;g__Candidatus_Soleaferrea
Chri-e076a29	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;g__Christensenellaceae_R-7_group
Bact-40bd401	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Pept-12701c4	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;f__Peptococcaceae;f__Peptococcaceae
Rumi-e2b8416	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-010;g__Ruminococcaceae_UCG-010
Cori-268f2c6	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;f__Coriobacteriaceae;f__Coriobacteriaceae
Faec-9cf629b	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;g__Faecalibacterium
Sele-0186253	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Selenomonas_4;g__Selenomonas_4
Bact-016042c	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Veil-9f9892a	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;g__Veillonella
Ente-b429791	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter;g__Enterobacter
Lach-c569e0b	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Odor-6137900	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter;g__Odoribacter
Orib-77c0eb3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium_sinus
Rumi-0d57960	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-010;g__Ruminococcaceae_UCG-010
Sutt-1e342be	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella;g__Sutterella
Clos-a1ef254	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group
Fami-3eb13b8	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;f__Family_XIII;f__Family_XIII
Rumi-9c43312	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-014;g__Ruminococcaceae_UCG-014
Bact-8066eac	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_S24-7_group;f__Bacteroidales_S24-7_group;f__Bacteroidales_S24-7_group
Para-b157dae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;g__Parabacteroides
Prev-44c6c68	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;g__Prevotella
Trep-4396e99	k__Bacteria;p__Spirochaetae;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Treponema_2;g__Treponema_2
Camp-b6aa1ff	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;g__Campylobacter
Acti-9655301	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;g__Actinomyces
Bact-6146192	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_S24-7_group;f__Bacteroidales_S24-7_group;f__Bacteroidales_S24-7_group
Clos-c11e211	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_1;g__Clostridium_sensu_stricto_1
Blau-1daacbf	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;g__Blautia
Chri-f4277e9	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;f__Christensenellaceae;f__Christensenellaceae
Meth-fd26962	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;g__Methanobrevibacter
Rumi-312aacc	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-014;g__Ruminococcaceae_UCG-014
Mogi-ca80422	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Mogibacterium;g__Mogibacterium
Prev-7566a33	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;g__Prevotella_9
Slac-1eb1288	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia;g__Slackia
Cori-18490f1	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;f__Coriobacteriaceae;f__Coriobacteriaceae
Rumi-80b8b9d	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-010;g__Ruminococcaceae_UCG-010
Lach-bd0ab94	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Bact-96ea9ce	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;o__Bacteroidales;o__Bacteroidales;o__Bacteroidales
Bact-0155da2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;o__Bacteroidales;o__Bacteroidales;o__Bacteroidales
Lach-9cbf772	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Veil-ebeb35d	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;g__Veillonella
Rumi-f322e64	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Capr-a0cbb0c	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Caproiciproducens;g__Caproiciproducens
Desu-cfd0127	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;g__Desulfovibrio
Chlo-9e2f4da	k__Bacteria;p__Cyanobacteria;c__Chloroplast;c__Chloroplast;c__Chloroplast;c__Chloroplast;c__Chloroplast
Lach-1181595	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Anae-e65e207	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;g__Anaerotruncus
Prev-b3dde38	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;g__Prevotella
Prev-67b8959	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;f__Prevotellaceae;f__Prevotellaceae
Chri-a5fe696	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;g__Christensenellaceae_R-7_group
Parv-ca3305e	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__Parvimonas;g__Parvimonas
Fami-cf7e466	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;f__Family_XIII;f__Family_XIII
Ezak-0c5032d	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__Ezakiella;g__Ezakiella
Tyzz-bce8892	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;g__Tyzzerella
Patu-dc68ecf	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__Patulibacter;s__Patulibacter_minatonensis
Acti-83078f8	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;g__Actinomyces
Pseu-beda007	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;g__Pseudoxanthomonas
Aste-3ebfd1a	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Asteroleplasma;g__Asteroleplasma
Pept-7f35716	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;f__Peptococcaceae;f__Peptococcaceae
Rike-4aa8a1e	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;g__Rikenellaceae_RC9_gut_group
Turi-cdaf8af	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;g__Turicibacter
Bact-f19d07a	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;o__Bacteroidales;o__Bacteroidales;o__Bacteroidales
Rose-233b69d	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;g__Roseburia
Lach-5ebf6db	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;g__Lachnospiraceae_UCG-010
Rumi-07a1126	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_1;g__Ruminiclostridium_1
Fili-193bad8	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor;g__Filifactor
Moll-82d50a3	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9
Bact-4fba342	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Faec-4b3e5bb	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;g__Faecalitalea
Anae-80d222b	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum;g__Anaerofilum
Para-c4f671a	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;g__Parabacteroides
Rumi-2576b86	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-002;g__Ruminococcaceae_UCG-002
Rumi-2713b0c	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Rumi-0aafe4e	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Lept-3bca007	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;g__Leptotrichia
Para-30c6b14	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;g__Parabacteroides
Phoc-f344519	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_Incertae_Sedis;g__Phocaeicola;g__Phocaeicola
Rumi-30d2bc9	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Solo-5a72a94	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;g__Solobacterium
Clos-fda7d2b	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group
Chlo-9002efc	k__Bacteria;p__Cyanobacteria;c__Chloroplast;c__Chloroplast;c__Chloroplast;c__Chloroplast;c__Chloroplast
Moll-7069998	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9
Fami-32d3905	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;f__Family_XIII;f__Family_XIII
Neis-02af743	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;f__Neisseriaceae;f__Neisseriaceae
Rumi-642eef1	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Rumi-436ded7	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Rumi-29f4400	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_5;g__Ruminiclostridium_5
Lact-d417dc1	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_mucosae
Pept-92a4fd5	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;f__Peptococcaceae;f__Peptococcaceae
Clos-0427a7f	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;o__Clostridiales;o__Clostridiales;o__Clostridiales
Prev-b84e476	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;g__Prevotella
Rumi-4fa2c65	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Rumi-d1d1f2c	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-010;g__Ruminococcaceae_UCG-010
Rumi-fd7b11a	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Bact-e6c0b5d	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;o__Bacteroidales;o__Bacteroidales;o__Bacteroidales
Murd-d05d1b3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__Murdochiella;g__Murdochiella
Fami-f6f988f	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Family_XIII_AD3011_group;g__Family_XIII_AD3011_group
Asac-5ca24f8	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Asaccharospora;g__Asaccharospora
Prev-d73eb32	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;g__Prevotella_9
Roth-adaee25	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia_dentocariosa
Fuso-a10c420	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;f__Fusobacteriaceae;f__Fusobacteriaceae
Anae-acce2d8	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum;g__Anaerofilum
Barn-c5a971c	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;g__Barnesiella
Gelr-b15bd67	k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Gelria;g__Gelria
Pept-0d530c2	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus;g__Peptococcus
Moll-834421e	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9
Hold-6cc6361	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;g__Holdemania
Roth-e1ee0a3	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;g__Rothia
Eike-27a759c	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Eikenella;g__Eikenella
Sacc-7481c72	k__Bacteria;p__Saccharibacteria;p__Saccharibacteria;p__Saccharibacteria;p__Saccharibacteria;p__Saccharibacteria;p__Saccharibacteria
Lach-d8f1987	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Cori-f3d9a43	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;f__Coriobacteriaceae;f__Coriobacteriaceae
Clos-c41a594	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;o__Clostridiales;o__Clostridiales;o__Clostridiales
Fami-543ead6	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;f__Family_XIII;f__Family_XIII
Clos-2d468b6	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group
Lach-3b2c37f	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Fami-7eab1f3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;f__Family_XIII;f__Family_XIII
Faec-1a4fc47	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;g__Faecalibacterium
Moll-6e18248	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9
Alis-9e79d9c	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;g__Alistipes
Lach-89855f3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Haem-4fd86d8	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;g__Haemophilus
Akke-b8a0779	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;g__Akkermansia
Gall-aaebf9a	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__Gallicola;g__Gallicola
Rumi-cc214f3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Sphi-3297b34	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;g__Sphingomonas
Clos-baa9b57	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group
Rumi-753efa4	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_5;g__Ruminiclostridium_5
Stre-2a499f4	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;g__Streptococcus
Blau-99858a1	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;g__Blautia
Hold-d389103	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;g__Holdemania
Lach-3c11448	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-003;g__Lachnospiraceae_UCG-003
Barn-72060a7	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella;g__Barnesiella
Bact-4852247	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;o__Bacteroidales;o__Bacteroidales;o__Bacteroidales
Enor-87e11b3	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;s__Enorma_massiliensis
Bact-357e58b	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_S24-7_group;f__Bacteroidales_S24-7_group;f__Bacteroidales_S24-7_group
Lach-a8ad953	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Rhod-ad2989b	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;g__Rhodoplanes
Bact-6247951	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_BS11_gut_group;f__Bacteroidales_BS11_gut_group;f__Bacteroidales_BS11_gut_group
Akke-75fa583	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;g__Akkermansia
Cory-945d4f8	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium_1;g__Corynebacterium_1
Lach-cbb1f1d	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Subd-83c7f23	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;g__Subdoligranulum
Clos-b4b5689	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;f__Clostridiaceae_1;f__Clostridiaceae_1
Bact-af4ccf7	k__Bacteria;p__Bacteroidetes;p__Bacteroidetes;p__Bacteroidetes;p__Bacteroidetes;p__Bacteroidetes;p__Bacteroidetes
Lach-ec18448	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Rumi-cfbe89d	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Oxal-bfa9dee	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;f__Oxalobacteraceae;f__Oxalobacteraceae
